"optimus_id", "age", "party", "ethnicity", "maritalstatus", "income", "cd", "dma"
75997,44.0,Republican,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
288141,54.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
786565,58.0,Non-Partisan,Hispanic,nan,Unknown,2.0,RENO DMA (EST.)
657823,56.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
72538,84.0,Non-Partisan,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
805224,66.0,Republican,European,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
622588,64.0,Democratic,European,Non-Traditional,0-35k,1.0,LAS VEGAS DMA (EST.)
887752,83.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
1058517,74.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
698797,28.0,Democratic,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
990234,43.0,Democratic,Hispanic,nan,35k-75k,2.0,RENO DMA (EST.)
891811,66.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
727157,58.0,Democratic,Hispanic,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
145871,57.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
588356,67.0,Republican,European,Married,Unknown,1.0,LAS VEGAS DMA (EST.)
1051813,77.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
353076,77.0,Democratic,Hispanic,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
702150,58.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
407365,66.0,Republican,nan,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
676426,37.0,Non-Partisan,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
581643,61.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
576559,60.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
727210,64.0,Democratic,Other,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
1051030,58.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
222604,53.0,Other,nan,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
724917,75.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
451248,69.0,Republican,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
920483,76.0,Non-Partisan,European,nan,Unknown,2.0,RENO DMA (EST.)
730317,57.0,Republican,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
294311,47.0,Republican,European,Non-Traditional,0-35k,4.0,LAS VEGAS DMA (EST.)
1030539,50.0,Non-Partisan,European,Married,75k-125k,2.0,RENO DMA (EST.)
267903,80.0,Democratic,European,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
773294,83.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
675344,78.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
355862,60.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
246567,74.0,Democratic,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
636854,72.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
389702,54.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
763279,63.0,Democratic,Hispanic,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
876489,38.0,Republican,nan,Married,Unknown,2.0,RENO DMA (EST.)
1070749,53.0,Republican,European,Non-Traditional,200k+,2.0,RENO DMA (EST.)
990774,77.0,Republican,European,nan,75k-125k,2.0,RENO DMA (EST.)
457589,62.0,Democratic,European,Non-Traditional,Unknown,1.0,LAS VEGAS DMA (EST.)
890646,52.0,Democratic,European,Non-Traditional,75k-125k,2.0,RENO DMA (EST.)
22356,85.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
43318,80.0,Democratic,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
29779,53.0,Democratic,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
166224,46.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
60421,69.0,Republican,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
484762,52.0,Democratic,European,Non-Traditional,35k-75k,1.0,LAS VEGAS DMA (EST.)
814506,57.0,American Independent,European,Married,Unknown,2.0,SALT LAKE CITY DMA (EST.)
1085691,77.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
681302,49.0,Republican,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
342368,48.0,American Independent,European,Non-Traditional,35k-75k,1.0,LAS VEGAS DMA (EST.)
484909,30.0,Republican,European,nan,200k+,1.0,LAS VEGAS DMA (EST.)
943303,76.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
613116,69.0,Republican,European,nan,200k+,1.0,LAS VEGAS DMA (EST.)
632084,41.0,Democratic,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
947160,46.0,Non-Partisan,European,nan,75k-125k,2.0,RENO DMA (EST.)
386918,73.0,Democratic,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
1073410,56.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
245295,76.0,Republican,Hispanic,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
633183,78.0,Republican,Other,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
308533,88.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
521625,66.0,Democratic,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
725819,40.0,Republican,European,Non-Traditional,35k-75k,3.0,LAS VEGAS DMA (EST.)
172043,51.0,Democratic,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
361723,63.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
177384,49.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
153916,63.0,Democratic,European,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
111454,75.0,Republican,Hispanic,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
747555,57.0,Democratic,nan,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
2485,92.0,Republican,European,nan,0-35k,2.0,RENO DMA (EST.)
1095237,53.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
903045,41.0,Non-Partisan,nan,Non-Traditional,Unknown,2.0,RENO DMA (EST.)
719730,57.0,Non-Partisan,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
809323,52.0,Republican,Asian,nan,75k-125k,2.0,SALT LAKE CITY DMA (EST.)
857460,74.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
341957,78.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
230536,68.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
829763,79.0,Republican,European,Married,0-35k,4.0,RENO DMA (EST.)
188346,64.0,Democratic,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
211091,86.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
711952,64.0,Non-Partisan,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
820881,48.0,Republican,European,Married,0-35k,2.0,RENO DMA (EST.)
628409,48.0,Non-Partisan,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
141322,44.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
32931,49.0,Republican,Other,Non-Traditional,75k-125k,3.0,LAS VEGAS DMA (EST.)
580834,59.0,Democratic,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
141850,50.0,Democratic,nan,Non-Traditional,125k-200k,4.0,LAS VEGAS DMA (EST.)
765662,56.0,Non-Partisan,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
257300,67.0,Republican,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
1102707,73.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
630541,54.0,Republican,European,Non-Traditional,Unknown,3.0,LAS VEGAS DMA (EST.)
89024,81.0,Democratic,nan,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
193268,63.0,Republican,nan,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
1030581,42.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
205206,47.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
669889,58.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
133776,26.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
158927,37.0,Non-Partisan,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
358681,65.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
893619,64.0,Democratic,European,Non-Traditional,35k-75k,2.0,RENO DMA (EST.)
515580,56.0,American Independent,European,nan,125k-200k,1.0,LAS VEGAS DMA (EST.)
10848,73.0,Republican,European,nan,200k+,1.0,LAS VEGAS DMA (EST.)
874659,66.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
163445,38.0,Democratic,Hispanic,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
32352,77.0,Republican,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
231975,55.0,Republican,Hispanic,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
1020786,69.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
548266,43.0,Democratic,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
660507,77.0,Republican,nan,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
1024294,33.0,Democratic,European,Married,Unknown,2.0,RENO DMA (EST.)
426464,48.0,Democratic,Hispanic,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
23285,61.0,Republican,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
878988,64.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
684103,71.0,Democratic,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
828433,94.0,Democratic,European,nan,0-35k,4.0,RENO DMA (EST.)
585571,52.0,Republican,European,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
538655,74.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
273348,36.0,Republican,European,Non-Traditional,125k-200k,3.0,LAS VEGAS DMA (EST.)
97846,72.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
212772,85.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
789650,82.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
1094473,54.0,Non-Partisan,Hispanic,Married,75k-125k,2.0,RENO DMA (EST.)
717056,65.0,Democratic,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
256715,69.0,Libertarian,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
715452,70.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
545387,62.0,Republican,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
553962,68.0,Non-Partisan,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
873493,57.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
693778,53.0,Republican,European,Non-Traditional,200k+,3.0,LAS VEGAS DMA (EST.)
862299,57.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
979594,44.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
273228,40.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
357269,54.0,Republican,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
320738,50.0,Non-Partisan,European,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
469754,31.0,Non-Partisan,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
1016318,31.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
393655,88.0,Republican,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
851150,77.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
675916,67.0,Democratic,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
1105880,33.0,American Independent,European,nan,35k-75k,2.0,RENO DMA (EST.)
545735,81.0,Democratic,Other,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
947047,72.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
179990,68.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
305736,56.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
741945,56.0,Republican,nan,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
288233,55.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
1026586,53.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
175662,67.0,Democratic,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
268884,71.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
15203,67.0,Democratic,Hispanic,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
295810,40.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
539651,39.0,Democratic,European,nan,75k-125k,1.0,LAS VEGAS DMA (EST.)
831882,49.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
792088,67.0,Republican,nan,Married,125k-200k,2.0,RENO DMA (EST.)
846603,50.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
988454,90.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
685636,67.0,Republican,Other,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
410937,29.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
5090,69.0,Non-Partisan,European,Married,35k-75k,2.0,RENO DMA (EST.)
630669,47.0,Democratic,nan,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
877884,34.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
656705,35.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
454916,77.0,Republican,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
919824,56.0,Democratic,European,Non-Traditional,75k-125k,2.0,RENO DMA (EST.)
1060491,64.0,Republican,European,Married,200k+,2.0,RENO DMA (EST.)
163705,42.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
93408,62.0,American Independent,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
945948,56.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
461846,32.0,Democratic,Hispanic,nan,Unknown,1.0,LAS VEGAS DMA (EST.)
1091684,61.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
405078,66.0,Democratic,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
753817,62.0,Democratic,nan,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
34908,73.0,Republican,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
975189,42.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
294397,52.0,Democratic,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
155127,66.0,Republican,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
51322,46.0,Democratic,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
702811,26.0,Republican,nan,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
1027688,61.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
991754,67.0,Democratic,European,Married,125k-200k,2.0,RENO DMA (EST.)
3291,58.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
258686,37.0,American Independent,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
259581,64.0,Democratic,nan,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
585532,86.0,Republican,European,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
176855,39.0,Non-Partisan,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
884961,51.0,Republican,nan,nan,125k-200k,2.0,RENO DMA (EST.)
846378,64.0,Republican,Asian,nan,Unknown,2.0,RENO DMA (EST.)
669745,53.0,Democratic,European,nan,125k-200k,3.0,LAS VEGAS DMA (EST.)
467363,62.0,Democratic,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
914344,43.0,Republican,Hispanic,Married,Unknown,2.0,RENO DMA (EST.)
992846,78.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
146166,71.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
543338,44.0,Democratic,European,nan,125k-200k,1.0,LAS VEGAS DMA (EST.)
1101716,67.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
747817,85.0,Democratic,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
446319,46.0,Democratic,Hispanic,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
337270,81.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
998245,78.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
855721,73.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
343112,47.0,Republican,European,Married,75k-125k,1.0,LAS VEGAS DMA (EST.)
1062994,69.0,Republican,European,Married,0-35k,2.0,RENO DMA (EST.)
21869,36.0,Democratic,European,nan,75k-125k,3.0,LAS VEGAS DMA (EST.)
1004419,53.0,Democratic,European,Married,200k+,2.0,RENO DMA (EST.)
617515,58.0,Republican,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
872628,74.0,Democratic,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
660060,61.0,Non-Partisan,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
856916,49.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
936879,28.0,Democratic,European,nan,75k-125k,2.0,RENO DMA (EST.)
165295,80.0,Non-Partisan,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
14818,43.0,Non-Partisan,European,Married,200k+,3.0,LAS VEGAS DMA (EST.)
1089118,55.0,Non-Partisan,Hispanic,nan,Unknown,2.0,RENO DMA (EST.)
187428,47.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
296549,73.0,Republican,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
661482,62.0,Democratic,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
989938,66.0,Republican,European,Married,75k-125k,2.0,RENO DMA (EST.)
113202,55.0,Democratic,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
609462,69.0,Democratic,Asian,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
723619,45.0,Republican,European,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
1085237,69.0,Democratic,European,Married,125k-200k,2.0,RENO DMA (EST.)
964510,54.0,Democratic,nan,Married,75k-125k,2.0,RENO DMA (EST.)
141580,68.0,Republican,Hispanic,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
47804,57.0,Non-Partisan,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
183898,60.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
346966,57.0,Republican,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
867646,62.0,Non-Partisan,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
806436,42.0,Democratic,Hispanic,nan,Unknown,2.0,SALT LAKE CITY DMA (EST.)
74130,75.0,Democratic,European,Non-Traditional,Unknown,1.0,LAS VEGAS DMA (EST.)
52358,45.0,Non-Partisan,European,Married,Unknown,3.0,LAS VEGAS DMA (EST.)
580130,50.0,Non-Partisan,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
1048865,58.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
1080197,62.0,Democratic,European,Married,Unknown,4.0,SALT LAKE CITY DMA (EST.)
826910,80.0,Republican,European,nan,Unknown,4.0,RENO DMA (EST.)
266952,87.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
696664,75.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
545159,49.0,Democratic,European,Non-Traditional,75k-125k,3.0,LAS VEGAS DMA (EST.)
315786,52.0,Republican,European,nan,125k-200k,4.0,LAS VEGAS DMA (EST.)
822928,47.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
913335,45.0,Republican,European,Married,125k-200k,2.0,RENO DMA (EST.)
1095423,64.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
824699,57.0,Non-Partisan,nan,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1093403,87.0,Democratic,European,nan,0-35k,2.0,RENO DMA (EST.)
175588,52.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
279635,34.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
36465,29.0,Republican,European,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
878468,29.0,Democratic,nan,nan,Unknown,2.0,RENO DMA (EST.)
282222,51.0,Non-Partisan,European,Married,125k-200k,4.0,LAS VEGAS DMA (EST.)
330201,53.0,Non-Partisan,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
310726,85.0,Democratic,European,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
675639,67.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
621277,60.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
919057,58.0,Democratic,European,nan,35k-75k,2.0,RENO DMA (EST.)
706182,63.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
1062914,68.0,Non-Partisan,European,Married,35k-75k,2.0,RENO DMA (EST.)
866212,48.0,Democratic,European,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
334546,87.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
59231,70.0,Republican,European,Married,35k-75k,3.0,LAS VEGAS DMA (EST.)
984175,28.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
333469,63.0,Democratic,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
80294,56.0,Non-Partisan,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
238508,64.0,Republican,European,Married,35k-75k,4.0,LAS VEGAS DMA (EST.)
595880,45.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
839750,79.0,Democratic,European,Married,0-35k,2.0,RENO DMA (EST.)
182868,66.0,Democratic,Hispanic,nan,75k-125k,4.0,LAS VEGAS DMA (EST.)
833932,54.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
896431,31.0,Democratic,European,Married,Unknown,2.0,RENO DMA (EST.)
735390,90.0,Republican,European,nan,35k-75k,3.0,LAS VEGAS DMA (EST.)
1082919,74.0,Republican,European,Married,35k-75k,2.0,RENO DMA (EST.)
1093562,60.0,Democratic,European,Married,Unknown,2.0,RENO DMA (EST.)
446520,60.0,Non-Partisan,European,Married,125k-200k,1.0,LAS VEGAS DMA (EST.)
130101,68.0,Democratic,European,Married,0-35k,4.0,LAS VEGAS DMA (EST.)
99576,57.0,Democratic,European,nan,0-35k,3.0,LAS VEGAS DMA (EST.)
954348,42.0,Republican,nan,Married,35k-75k,2.0,RENO DMA (EST.)
789842,74.0,Democratic,European,nan,Unknown,2.0,RENO DMA (EST.)
866323,67.0,Republican,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
798952,45.0,Republican,European,Married,75k-125k,2.0,SALT LAKE CITY DMA (EST.)
293574,73.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
201662,55.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
939534,81.0,Republican,European,Married,Unknown,2.0,RENO DMA (EST.)
886585,60.0,American Independent,European,nan,0-35k,2.0,RENO DMA (EST.)
1086642,67.0,Democratic,European,Married,35k-75k,2.0,RENO DMA (EST.)
784671,66.0,Non-Partisan,nan,nan,200k+,2.0,RENO DMA (EST.)
315817,70.0,Republican,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
1058719,66.0,Democratic,European,Married,75k-125k,2.0,RENO DMA (EST.)
100290,64.0,Democratic,Hispanic,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
196458,47.0,Republican,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
757998,65.0,Republican,European,Married,0-35k,3.0,LAS VEGAS DMA (EST.)
42364,47.0,Democratic,European,Married,75k-125k,3.0,LAS VEGAS DMA (EST.)
233489,47.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
862074,75.0,Non-Partisan,European,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
727725,51.0,Republican,European,Non-Traditional,Unknown,3.0,LAS VEGAS DMA (EST.)
326842,81.0,Democratic,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
767725,66.0,Democratic,nan,Married,125k-200k,3.0,LAS VEGAS DMA (EST.)
823642,41.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
810680,81.0,Democratic,European,Married,Unknown,2.0,SALT LAKE CITY DMA (EST.)
824029,63.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
239153,68.0,Democratic,European,Married,75k-125k,4.0,LAS VEGAS DMA (EST.)
147682,77.0,Republican,European,Married,Unknown,4.0,LAS VEGAS DMA (EST.)
207217,67.0,Democratic,Hispanic,nan,0-35k,4.0,LAS VEGAS DMA (EST.)
292699,82.0,Democratic,European,nan,Unknown,4.0,LAS VEGAS DMA (EST.)
1025948,73.0,American Independent,European,Married,75k-125k,2.0,RENO DMA (EST.)
215749,43.0,Democratic,Hispanic,nan,35k-75k,4.0,LAS VEGAS DMA (EST.)
495189,61.0,Republican,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
837350,88.0,Republican,European,nan,Unknown,2.0,RENO DMA (EST.)
624211,61.0,Democratic,Hispanic,nan,Unknown,3.0,LAS VEGAS DMA (EST.)
872712,71.0,Non-Partisan,European,Non-Traditional,Unknown,4.0,LAS VEGAS DMA (EST.)
339649,67.0,Republican,European,nan,0-35k,1.0,LAS VEGAS DMA (EST.)
371927,53.0,Democratic,European,Married,35k-75k,1.0,LAS VEGAS DMA (EST.)
451535,63.0,Democratic,European,nan,35k-75k,1.0,LAS VEGAS DMA (EST.)
1089780,68.0,Non-Partisan,European,nan,125k-200k,2.0,RENO DMA (EST.)
